Accuracy: 
1	0
2	0
3	0
4	-1
5	0
1	0
2	0
3	0
4	0
5	-1
1	1
2	0
3	0
4	0
5	0
1	0
2	0
3	0
4	1
5	0
1	0
2	0
3	0
4	0
5	0
1	0
2	0
3	0
4	-1
5	-1
1	1
2	-1
3	0
4	-1
5	-1
1	1
2	0
3	0
4	0
5	1
1	-1
2	0
3	1
4	1
5	1
1	0
2	0
3	0
4	1
5	0
1	1
2	0
3	0
4	0
5	0
1	0
2	0
3	0
4	1
5	0
1	0
2	0
3	0
4	0
5	0
1	1
2	0
3	0
4	0
5	0
1	0
2	0
3	0
4	0
5	0
1	0
2	0
3	0
4	0
5	0
1	0
2	0
3	0
4	-1
5	-1
1	1
2	0
3	0
4	-1
5	0
1	1
2	0
3	0
4	1
5	0
1	0
2	0
3	0
4	0
5	0
1	1
2	0
3	0
4	1
5	0
1	1
2	0
3	0
4	1
5	0
1	0
2	0
3	1
4	0
5	0
1	-1
2	0
3	0
4	1
5	1
1	0
2	0
3	0
4	0
5	0
1	1
2	0
3	0
4	0
5	1
1	0
2	0
3	1
4	1
5	1
1	1
2	0
3	0
4	1
5	0
1	0
2	0
3	0
4	0
5	0
1	1
2	0
3	0
4	-1
5	0
1	0
2	0
3	1
4	1
5	1
1	0
2	0
3	-1
4	1
5	0
ErrorPercent: 
1	0.056153
2	0.000120
3	0.012581
4	-0.143788
5	0.012940
1	0.001020
2	0.008568
3	0.002373
4	-0.009979
5	-0.097630
1	0.064363
2	-0.015855
3	0.040536
4	0.052823
5	0.002717
1	-0.003707
2	0.020473
3	0.053023
4	0.119608
5	-0.010738
1	0.019076
2	0.017930
3	0.017532
4	0.009194
5	-0.002962
1	0.021964
2	0.000596
3	0.027286
4	-0.133351
5	-0.087410
1	0.088931
2	-0.387718
3	0.001049
4	-0.128882
5	-0.599289
1	0.065750
2	0.003971
3	0.004993
4	0.035623
5	0.023840
1	-0.320232
2	-0.017365
3	0.074041
4	0.119289
5	0.030984
1	-0.006994
2	-0.001413
3	-0.007161
4	0.134657
5	0.020080
1	0.093929
2	-0.004414
3	0.005910
4	0.057229
5	0.006041
1	-0.020241
2	-0.005166
3	0.008183
4	0.219657
5	-0.011880
1	-0.032160
2	0.033563
3	0.001205
4	-0.051132
5	0.007047
1	0.195185
2	-0.002838
3	0.035933
4	0.005842
5	-0.012603
1	-0.024296
2	0.022132
3	0.018035
4	0.050584
5	0.016615
1	-0.000258
2	0.019791
3	0.023832
4	0.048774
5	-0.012944
1	-0.011690
2	-0.013166
3	0.047590
4	-0.133351
5	-0.569605
1	0.080977
2	0.003523
3	0.009011
4	-0.157332
5	-0.001025
1	0.086453
2	0.002487
3	0.017604
4	0.155167
5	0.005691
1	0.053068
2	0.033025
3	0.016233
4	-0.000453
5	-0.008140
1	0.070156
2	0.017622
3	0.029872
4	0.130169
5	0.004562
1	0.062185
2	0.005965
3	0.056781
4	0.150301
5	0.007317
1	0.008929
2	0.015887
3	0.061397
4	0.024648
5	-0.004796
1	-0.140604
2	0.000556
3	-0.016744
4	0.111138
5	0.028435
1	0.004179
2	0.013860
3	-0.009781
4	0.041365
5	0.017899
1	0.065443
2	0.013490
3	0.042196
4	0.039470
5	0.020765
1	-0.017894
2	0.011925
3	0.075338
4	0.127428
5	0.027636
1	0.087420
2	0.026648
3	0.015871
4	0.107782
5	-0.009477
1	-0.045636
2	-0.019061
3	0.025981
4	0.067422
5	0.002441
1	0.260238
2	-0.001733
3	0.009834
4	-0.098210
5	-0.014872
1	0.056475
2	0.012224
3	0.088118
4	0.163021
5	0.031531
1	0.050266
2	0.022292
3	-0.222378
4	0.089362
5	-0.004592
