Accuracy: 
1	1
2	0
3	1
4	1
5	1
1	1
2	0
3	0
4	1
5	0
1	0
2	0
3	0
4	1
5	1
1	0
2	0
3	0
4	1
5	0
1	0
2	0
3	0
4	0
5	0
1	0
2	0
3	0
4	1
5	1
1	0
2	0
3	0
4	1
5	0
1	0
2	0
3	0
4	-1
5	-1
1	1
2	0
3	0
4	0
5	0
1	0
2	0
3	0
4	1
5	0
1	0
2	0
3	0
4	0
5	0
1	0
2	0
3	0
4	0
5	0
1	0
2	0
3	0
4	0
5	0
1	0
2	0
3	0
4	1
5	0
1	0
2	0
3	0
4	1
5	0
1	0
2	0
3	0
4	0
5	0
1	0
2	0
3	0
4	0
5	1
1	1
2	0
3	0
4	1
5	0
1	0
2	0
3	0
4	-1
5	0
1	0
2	0
3	0
4	0
5	0
1	0
2	0
3	0
4	-1
5	1
1	1
2	0
3	0
4	0
5	0
1	0
2	0
3	0
4	1
5	0
1	0
2	0
3	0
4	1
5	1
1	0
2	0
3	0
4	0
5	0
1	1
2	0
3	0
4	0
5	1
1	0
2	0
3	0
4	0
5	0
1	1
2	0
3	0
4	0
5	0
1	1
2	0
3	0
4	0
5	0
1	0
2	0
3	0
4	1
5	0
1	0
2	0
3	0
4	-1
5	0
1	0
2	0
3	0
4	0
5	0
ErrorPercent: 
1	0.116776
2	0.028470
3	0.089342
4	0.193070
5	0.026551
1	0.133497
2	0.006142
3	0.051213
4	0.200859
5	-0.009609
1	0.043253
2	-0.009977
3	0.028672
4	0.154574
5	0.037260
1	0.024004
2	-0.008584
3	0.025007
4	0.151783
5	-0.000216
1	0.015581
2	0.003174
3	0.001446
4	-0.015763
5	0.009816
1	0.020362
2	-0.000510
3	-0.000174
4	0.154428
5	0.031037
1	0.043159
2	0.009139
3	0.016607
4	0.068608
5	0.006766
1	0.003046
2	-0.004683
3	0.023606
4	-0.161704
5	-0.667093
1	0.126704
2	0.006330
3	0.004521
4	0.033930
5	-0.009107
1	-0.002526
2	0.014177
3	0.013314
4	0.159189
5	0.014912
1	0.008801
2	0.011071
3	0.001361
4	0.054200
5	-0.002297
1	0.019310
2	0.001539
3	0.057630
4	-0.011702
5	0.006809
1	0.042220
2	0.009180
3	0.039173
4	0.030433
5	-0.004779
1	0.014070
2	-0.000586
3	0.027706
4	0.161879
5	-0.001068
1	0.012984
2	-0.012010
3	0.041202
4	0.097572
5	0.015114
1	0.056126
2	-0.006239
3	0.012110
4	0.032860
5	0.003862
1	-0.015661
2	-0.012746
3	0.039524
4	0.051532
5	0.022584
1	0.060038
2	-0.015765
3	0.019227
4	0.117496
5	0.012084
1	0.005662
2	-0.008279
3	0.011384
4	-0.144715
5	0.004821
1	0.038899
2	-0.013289
3	-0.007674
4	-0.053255
5	0.008130
1	0.004869
2	0.002801
3	0.033467
4	-0.159587
5	0.022895
1	0.097889
2	0.024483
3	0.008003
4	-0.035510
5	0.020000
1	0.001090
2	0.011286
3	0.014590
4	0.123720
5	-0.009632
1	0.026259
2	0.001539
3	-0.001893
4	0.075007
5	0.025288
1	0.008578
2	-0.008494
3	0.019421
4	0.043561
5	0.003990
1	0.079624
2	0.021873
3	0.023035
4	-0.058689
5	0.042292
1	0.031590
2	-0.011277
3	-0.008119
4	0.052992
5	-0.015709
1	0.074724
2	-0.004208
3	-0.003366
4	0.052992
5	-0.007089
1	0.083413
2	-0.006641
3	0.007633
4	-0.056163
5	0.008130
1	0.023281
2	-0.011529
3	0.036590
4	0.060135
5	0.020256
1	0.004756
2	-0.013601
3	0.037691
4	-0.043203
5	-0.005203
1	0.048885
2	0.009201
3	0.034514
4	-0.057422
5	0.010437
