Accuracy: 
1	1
2	0
3	0
4	1
5	0
1	1
2	0
3	0
4	-1
5	-1
1	1
2	0
3	0
4	0
5	1
1	0
2	0
3	0
4	1
5	0
1	0
2	0
3	1
4	1
5	0
1	1
2	0
3	0
4	0
5	-1
1	1
2	0
3	0
4	1
5	0
1	0
2	0
3	1
4	1
5	-1
1	0
2	0
3	0
4	1
5	0
1	0
2	0
3	0
4	0
5	0
1	0
2	0
3	0
4	1
5	1
1	1
2	0
3	0
4	1
5	0
1	0
2	0
3	0
4	1
5	1
1	0
2	0
3	0
4	1
5	0
1	-1
2	0
3	0
4	0
5	1
1	1
2	1
3	0
4	-1
5	1
1	0
2	0
3	0
4	0
5	1
1	0
2	0
3	0
4	0
5	0
1	1
2	0
3	1
4	1
5	0
1	0
2	0
3	1
4	1
5	0
1	0
2	0
3	0
4	0
5	0
1	0
2	0
3	0
4	1
5	0
1	1
2	0
3	0
4	0
5	0
1	0
2	0
3	0
4	1
5	0
1	0
2	0
3	0
4	1
5	0
1	0
2	0
3	0
4	0
5	0
1	1
2	0
3	0
4	1
5	1
1	1
2	0
3	0
4	0
5	0
1	1
2	0
3	0
4	1
5	0
1	0
2	0
3	0
4	-1
5	0
1	1
2	0
3	1
4	1
5	0
1	0
2	0
3	0
4	0
5	0
ErrorPercent: 
1	0.074260
2	0.008669
3	-0.003438
4	0.207572
5	0.019809
1	0.108637
2	0.016063
3	0.029182
4	-0.154645
5	-0.685883
1	0.172078
2	0.010176
3	0.054951
4	0.055793
5	0.030613
1	0.057651
2	0.028334
3	0.041311
4	0.060597
5	-0.016470
1	0.028199
2	-0.003200
3	0.082489
4	0.113053
5	0.020100
1	0.070594
2	0.008965
3	0.002662
4	-0.014126
5	-0.618057
1	0.087315
2	-0.003607
3	0.024201
4	0.169758
5	-0.005210
1	0.002331
2	0.009309
3	0.067748
4	0.124817
5	-0.105135
1	0.058695
2	0.039535
3	0.041215
4	0.349231
5	-0.016536
1	0.005387
2	-0.001259
3	0.001606
4	0.012541
5	-0.001809
1	0.044157
2	0.042870
3	0.037841
4	0.159104
5	0.043310
1	0.108075
2	-0.017262
3	0.012963
4	0.097349
5	-0.002481
1	0.005910
2	0.000852
3	0.030171
4	0.218151
5	0.062448
1	0.001052
2	0.039157
3	0.019021
4	0.079325
5	0.004862
1	-0.231130
2	0.016607
3	0.002115
4	0.050418
5	0.027743
1	0.071798
2	0.062025
3	0.014403
4	-0.158479
5	0.063168
1	0.017266
2	0.008055
3	-0.006845
4	0.042074
5	0.023815
1	0.045274
2	0.002023
3	0.011027
4	0.017419
5	0.002689
1	0.066089
2	-0.000166
3	0.064854
4	0.123876
5	0.010441
1	0.038653
2	0.020866
3	0.066561
4	0.090779
5	0.006154
1	0.048925
2	0.030474
3	0.038494
4	0.043489
5	0.012002
1	0.004233
2	0.026906
3	0.044026
4	0.097349
5	0.014881
1	0.099506
2	0.014870
3	0.022760
4	0.002701
5	0.011071
1	0.000302
2	0.020523
3	0.010803
4	0.060813
5	0.007089
1	0.045017
2	0.028481
3	0.050794
4	0.123246
5	0.007031
1	0.013083
2	0.024622
3	0.055191
4	0.023225
5	0.005861
1	0.079527
2	0.019483
3	0.016088
4	0.172982
5	0.057330
1	0.101003
2	-0.001410
3	0.036165
4	-0.018243
5	0.011337
1	0.125967
2	0.008324
3	0.010315
4	0.234627
5	-0.006765
1	0.040329
2	0.015527
3	0.034176
4	-0.102562
5	-0.003502
1	0.058856
2	-0.005344
3	0.063218
4	0.208810
5	0.000834
1	0.031071
2	0.016873
3	-0.005744
4	0.024521
5	0.017314
