Accuracy: 
1	1
2	-1
3	1
4	1
5	-1
1	0
2	-1
3	1
4	1
5	1
1	1
2	-1
3	0
4	1
5	0
1	1
2	-1
3	1
4	1
5	-1
1	1
2	-1
3	1
4	1
5	1
1	1
2	-1
3	1
4	1
5	-1
1	1
2	-1
3	1
4	1
5	-1
1	1
2	-1
3	0
4	0
5	-1
1	1
2	-1
3	1
4	0
5	-1
1	1
2	-1
3	-1
4	1
5	0
1	1
2	-1
3	1
4	1
5	-1
1	1
2	-1
3	1
4	0
5	-1
1	0
2	-1
3	-1
4	0
5	-1
1	0
2	-1
3	0
4	1
5	-1
1	1
2	-1
3	-1
4	-1
5	-1
1	-1
2	-1
3	-1
4	0
5	-1
1	1
2	-1
3	-1
4	0
5	-1
1	0
2	-1
3	-1
4	0
5	-1
1	-1
2	-1
3	-1
4	0
5	-1
1	-1
2	-1
3	-1
4	0
5	-1
1	-1
2	-1
3	-1
4	-1
5	-1
1	0
2	-1
3	0
4	0
5	-1
1	0
2	-1
3	-1
4	0
5	-1
1	0
2	-1
3	-1
4	1
5	-1
1	0
2	-1
3	-1
4	0
5	-1
1	0
2	-1
3	-1
4	1
5	-1
1	0
2	-1
3	-1
4	-1
5	-1
1	0
2	-1
3	-1
4	0
5	-1
1	0
2	-1
3	-1
4	0
5	-1
1	-1
2	-1
3	0
4	1
5	-1
1	-1
2	-1
3	-1
4	0
5	-1
1	-1
2	-1
3	-1
4	1
5	-1
ErrorPercent: 
1	0.342848
2	-0.247080
3	0.076254
4	0.532985
5	-0.312044
1	0.067551
2	-0.508426
3	0.137635
4	0.450040
5	0.070042
1	0.412043
2	-0.385413
3	0.059030
4	0.456524
5	-0.003814
1	0.355128
2	-0.564796
3	0.131434
4	0.322121
5	-0.224602
1	0.217001
2	-0.349582
3	0.117099
4	0.590548
5	0.050563
1	0.331894
2	-0.299826
3	0.244993
4	0.589121
5	-0.419065
1	0.240794
2	-0.207465
3	0.261442
4	0.387172
5	-0.218603
1	0.214096
2	-0.361422
3	-0.013923
4	0.209263
5	-0.342544
1	0.267827
2	-0.699968
3	0.083038
4	-0.008520
5	-0.547239
1	0.374407
2	-0.565379
3	-0.263163
4	0.651794
5	-0.014061
1	0.393526
2	-0.307306
3	0.129871
4	0.509349
5	-0.216130
1	0.288242
2	-0.390091
3	0.129157
4	0.092272
5	-0.672893
1	-0.031028
2	-0.579261
3	-0.319853
4	0.154832
5	-0.439887
1	0.177784
2	-0.452541
3	-0.003237
4	0.339481
5	-0.351610
1	0.183573
2	-0.768868
3	-0.232551
4	-0.108938
5	-0.512389
1	-0.315120
2	-0.430873
3	-0.446040
4	0.167885
5	-0.327874
1	0.122523
2	-0.604898
3	-0.164540
4	0.152493
5	-0.388235
1	-0.001471
2	-0.482159
3	-0.419890
4	0.184396
5	-0.721583
1	-0.144256
2	-0.793740
3	-0.384263
4	0.135048
5	-0.717773
1	-0.255798
2	-0.531901
3	-0.389458
4	0.096052
5	-0.425379
1	-0.109966
2	-0.754104
3	-0.429592
4	-0.189164
5	-0.709157
1	-0.002408
2	-0.476658
3	0.010890
4	0.237008
5	-0.546169
1	0.193687
2	-0.656945
3	-0.263672
4	0.063603
5	-0.379935
1	-0.012420
2	-0.839743
3	-0.298713
4	0.291123
5	-0.444004
1	0.020626
2	-0.589848
3	-0.304573
4	0.131943
5	-0.429800
1	0.070573
2	-0.452376
3	-0.336030
4	0.337904
5	-0.460680
1	0.067684
2	-0.781347
3	-0.372056
4	-0.147149
5	-0.273769
1	0.030583
2	-0.593171
3	-0.301468
4	0.278372
5	-0.399439
1	0.024931
2	-0.503018
3	-0.574157
4	0.191490
5	-0.317750
1	-0.389164
2	-0.658797
3	-0.058772
4	0.233115
5	-0.446257
1	-0.204869
2	-0.649705
3	-0.327427
4	0.133760
5	-0.284142
1	-0.344016
2	-0.773767
3	-0.444144
4	0.306515
5	-0.354044
